lemma	inflected	label	hits
言う	言われます	V;PRS;IPFV;PASS;POL;FOREG	63,900,000
言う	言われません	V;PRS;IPFV;PASS;POL;FOREG;NEG	8,450,000
言う	言われた	V;PST;PFV;PASS	116,000,000
言う	言われなかった	V;PST;PFV;PASS;NEG	2,710,000
言う	言われました	V;PST;PFV;PASS;POL;FOREG	57,000,000
言う	言われませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	1,240,000
言う	言われる	V;PRS;IPFV;ELEV	145,000,000
言う	言われない	V;PRS;IPFV;ELEV;NEG	17,900,000
言う	言われます	V;PRS;IPFV;ELEV;POL;FOREG	63,900,000
言う	言われません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	8,450,000
言う	言われた	V;PST;PFV;ELEV	116,000,000
言う	言われなかった	V;PST;PFV;ELEV;NEG	2,710,000
言う	言われました	V;PST;PFV;ELEV;POL;FOREG	57,000,000
言う	言われませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	1,240,000
言う	言わせる	V;PRS;IPFV;CAUS	7,290,000
言う	言わせない	V;PRS;IPFV;CAUS;NEG	4,440,000
言う	言わせます	V;PRS;IPFV;CAUS;POL;FOREG	133,000
言う	言わせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	807,000
言う	言わせた	V;PST;PFV;CAUS	1,350,000
言う	言わせなかった	V;PST;PFV;CAUS;NEG	106,000
言う	言わせました	V;PST;PFV;CAUS;POL;FOREG	42,800
言う	言わせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	4,550
言う	言わす	V;PRS;IPFV;CAUS	528,000
言う	言わさない	V;PRS;IPFV;CAUS;NEG	45,300
言う	言わします	V;PRS;IPFV;CAUS;POL;FOREG	111,000
言う	言わしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	2,960
言う	言わした	V;PST;PFV;CAUS	15,900
言う	言わさなかった	V;PST;PFV;CAUS;NEG	980
言う	言わしました	V;PST;PFV;CAUS;POL;FOREG	744
言う	言わしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	7
言う	言わせられる	V;PRS;IPFV;CAUS;PASS	131,000
言う	言わせられない	V;PRS;IPFV;CAUS;PASS;NEG	107,000
言う	言わせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	43,500
言う	言わせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	17,900
言う	言わせられた	V;PST;PFV;CAUS;PASS	81,300
言う	言わせられなかった	V;PST;PFV;CAUS;PASS;NEG	87,200
言う	言わせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	25,200
言う	言わせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	13,600
言う	言わされる	V;PRS;IPFV;CAUS;PASS	464,000
言う	言わされない	V;PRS;IPFV;CAUS;PASS;NEG	2,070
言う	言わされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	73,700
言う	言わされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	15,400
言う	言わされた	V;PST;PFV;CAUS;PASS	423,000
言う	言わされなかった	V;PST;PFV;CAUS;PASS;NEG	19,400
言う	言わされました	V;PST;PFV;CAUS;PASS;POL;FOREG	93,600
言う	言わされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	8,090
言う	お言いになる	V;FORM;ELEV;PRS;IPFV	16,000
言う	お言いにならない	V;FORM;ELEV;PRS;IPFV;NEG	2,150
言う	お言いになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	20,900
言う	お言いになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	5
言う	お言いになった	V;FORM;ELEV;PST;PFV	11,500
言う	お言いにならなかった	V;FORM;ELEV;PST;PFV;NEG	7
言う	お言いになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	1,830
言う	お言いになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	1
言う	お言いする	V;FORM;HUMB;PRS;IPFV	9
言う	お言いしない	V;FORM;HUMB;PRS;IPFV;NEG	0
言う	お言いします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	5
言う	お言いしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
言う	お言いした	V;FORM;HUMB;PST;PFV	5
言う	お言いしなかった	V;FORM;HUMB;PST;PFV;NEG	0
言う	お言いしました	V;FORM;HUMB;PST;PFV;POL;FOREG	2
言う	お言いしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
言う	言わせていただく	V;FORM;HUMB;PRS;IPFV;PERM	808,000
言う	言わせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	20,400
言う	言わせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	1,310,000
言う	言わせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	4
言う	言わせていただいた	V;FORM;HUMB;PST;PFV;PERM	367,000
言う	言わせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	1
言う	言わせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	997,000
言う	言わせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	1
言う	おっしゃる	V;FORM;ELEV;PRS;IPFV	17,400,000
言う	おっしゃらない	V;FORM;ELEV;PRS;IPFV;NEG	282,000
言う	おっしゃらないです	V;FORM;ELEV;PRS;IPFV;POL;NEG;COL	17,600
言う	おっしゃります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	33,000
言う	おっしゃりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	5,760
言う	おっしゃるだろう	V;FORM;ELEV;PRS;IPFV;PROSP	3,050
言う	おっしゃらないだろう	V;FORM;ELEV;PRS;IPFV;PROSP;NEG	6,190
言う	おっしゃるでしょう	V;FORM;ELEV;PRS;IPFV;PROSP;POL	11,400
言う	おっしゃらないでしょう	V;FORM;ELEV;PRS;IPFV;PROSP;POL;NEG	14,900
言う	おっしゃった	V;FORM;ELEV;PST;PFV	1,790,000
言う	おっしゃらなかった	V;FORM;ELEV;PST;PFV;NEG	68,800
言う	おっしゃりました	V;FORM;ELEV;PST;PFV;POL;FOREG	14,000
言う	おっしゃりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	4,540
言う	おっしゃっただろう	V;FORM;ELEV;PST;PFV;PROSP	382
言う	おっしゃらなかっただろう	V;FORM;ELEV;PST;PFV;PROSP;NEG	7
言う	おっしゃったでしょう	V;FORM;ELEV;PST;PFV;PROSP;POL	347,000
言う	おっしゃらなかったでしょう	V;FORM;ELEV;PST;PFV;PROSP;POL;NEG	1,650
言う	おっしゃろう	V;FORM;ELEV;INTEN	4,480
言う	おっしゃりましょう	V;FORM;ELEV;INTEN;POL;FOREG	1,070
言う	おっしゃりたい	V;FORM;ELEV;PRS;IPFV;OPT;1	66,100
言う	おっしゃりたくない	V;FORM;ELEV;PRS;IPFV;OPT;NEG;1	3,130
言う	おっしゃりたいです	V;FORM;ELEV;PRS;IPFV;OPT;POL;1	13,000
言う	おっしゃりたくないです	V;FORM;ELEV;PRS;IPFV;OPT;POL;NEG;1	0
言う	おっしゃりたかった	V;FORM;ELEV;PST;PFV;OPT;1	5,410
言う	おっしゃりたくなかった	V;FORM;ELEV;PST;PFV;OPT;NEG;1	6
言う	おっしゃりたかったです	V;FORM;ELEV;PST;PFV;OPT;POL;1	3
言う	おっしゃりたくなかったです	V;FORM;ELEV;PST;PFV;OPT;POL;NEG;1	0
言う	おっしゃりたがる	V;FORM;ELEV;PRS;IPFV;OPT;3	739
言う	おっしゃりたがらない	V;FORM;ELEV;PRS;IPFV;OPT;NEG;3	9
言う	おっしゃりたがります	V;FORM;ELEV;PRS;IPFV;OPT;POL;FOREG;3	2
言う	おっしゃりたがりません	V;FORM;ELEV;PRS;IPFV;OPT;POL;FOREG;NEG;3	0
言う	おっしゃりたがった	V;FORM;ELEV;PST;PFV;OPT;3	0
言う	おっしゃりたがらなかった	V;FORM;ELEV;PST;PFV;OPT;NEG;3	0
言う	おっしゃりたがりました	V;FORM;ELEV;PST;PFV;OPT;POL;FOREG;3	0
言う	おっしゃりたがりませんでした	V;FORM;ELEV;PST;PFV;OPT;POL;FOREG;NEG;3	0
言う	おっしゃれ	V;FORM;ELEV;IMP;OBLIG	1,310,000
言う	おっしゃりな	V;FORM;ELEV;IMP;OBLIG;COL	3,060
言う	おっしゃりなさい	V;FORM;ELEV;IMP;OBLIG;POL	1,060
言う	おっしゃって	V;FORM;ELEV;IMP;COL	11,000,000
言う	おっしゃってください	V;FORM;ELEV;IMP;POL	8,480,000
言う	おっしゃりますください	V;FORM;ELEV;IMP;POL	0
言う	おおっしゃりください	V;FORM;ELEV;IMP;POL;COL	3
言う	おっしゃるな	V;FORM;ELEV;IMP;OBLIG;NEG	13,300
言う	おっしゃらないで	V;FORM;ELEV;IMP;NEG;COL	29,500
言う	おっしゃらないでください	V;FORM;ELEV;IMP;POL;NEG	59,600
言う	おおっしゃりにならないでください	V;FORM;ELEV;IMP;POL;NEG;COL	0
言う	おっしゃれる	V;FORM;ELEV;PRS;IPFV;POT	252,000
言う	おっしゃれない	V;FORM;ELEV;PRS;IPFV;POT;NEG	7,540
言う	おっしゃれます	V;FORM;ELEV;PRS;IPFV;POT;POL;FOREG	2,030
言う	おっしゃれません	V;FORM;ELEV;PRS;IPFV;POT;POL;FOREG;NEG	797
言う	おっしゃれた	V;FORM;ELEV;PST;PFV;POT	541,000
言う	おっしゃれなかった	V;FORM;ELEV;PST;PFV;POT;NEG	885
言う	おっしゃれました	V;FORM;ELEV;PST;PFV;POT;POL;FOREG	271,000
言う	おっしゃれませんでした	V;FORM;ELEV;PST;PFV;POT;POL;FOREG;NEG	10
言う	おっしゃられる	V;FORM;ELEV;PRS;IPFV;PASS	252,000
言う	おっしゃられない	V;FORM;ELEV;PRS;IPFV;PASS;NEG	191,000
言う	おっしゃられます	V;FORM;ELEV;PRS;IPFV;PASS;POL;FOREG	325,000
言う	おっしゃられません	V;FORM;ELEV;PRS;IPFV;PASS;POL;FOREG;NEG	118,000
言う	おっしゃられた	V;FORM;ELEV;PST;PFV;PASS	541,000
言う	おっしゃられなかった	V;FORM;ELEV;PST;PFV;PASS;NEG	45,000
言う	おっしゃられました	V;FORM;ELEV;PST;PFV;PASS;POL;FOREG	271,000
言う	おっしゃられませんでした	V;FORM;ELEV;PST;PFV;PASS;POL;FOREG;NEG	70,000
言う	おっしゃらせる	V;FORM;ELEV;PRS;IPFV;CAUS	290,000
言う	おっしゃらせない	V;FORM;ELEV;PRS;IPFV;CAUS;NEG	10
言う	おっしゃらせます	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG	5
言う	おっしゃらせません	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG;NEG	4
言う	おっしゃらせた	V;FORM;ELEV;PST;PFV;CAUS	541,000
言う	おっしゃらせなかった	V;FORM;ELEV;PST;PFV;CAUS;NEG	2
言う	おっしゃらせました	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG	4
言う	おっしゃらせませんでした	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG;NEG	3
言う	おっしゃらす	V;FORM;ELEV;PRS;IPFV;CAUS	103,000
言う	おっしゃらさない	V;FORM;ELEV;PRS;IPFV;CAUS;NEG	0
言う	おっしゃらします	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG	0
言う	おっしゃらしません	V;FORM;ELEV;PRS;IPFV;CAUS;POL;FOREG;NEG	0
言う	おっしゃらした	V;FORM;ELEV;PST;PFV;CAUS	0
言う	おっしゃらさなかった	V;FORM;ELEV;PST;PFV;CAUS;NEG	0
言う	おっしゃらしました	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG	0
言う	おっしゃらしませんでした	V;FORM;ELEV;PST;PFV;CAUS;POL;FOREG;NEG	0
言う	おっしゃらせられる	V;FORM;ELEV;PRS;IPFV;CAUS;PASS	1
言う	おっしゃらせられない	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;NEG	1
言う	おっしゃらせられます	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG	1
言う	おっしゃらせられません	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	1
言う	おっしゃらせられた	V;FORM;ELEV;PST;PFV;CAUS;PASS	1
言う	おっしゃらせられなかった	V;FORM;ELEV;PST;PFV;CAUS;PASS;NEG	0
言う	おっしゃらせられました	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG	1
言う	おっしゃらせられませんでした	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
言う	おっしゃらされない	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;NEG	2
言う	おっしゃらされます	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG	2
言う	おっしゃらされません	V;FORM;ELEV;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	2
言う	おっしゃらされた	V;FORM;ELEV;PST;PFV;CAUS;PASS	2
言う	おっしゃらされなかった	V;FORM;ELEV;PST;PFV;CAUS;PASS;NEG	2
言う	おっしゃらされました	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG	2
言う	おっしゃらされませんでした	V;FORM;ELEV;PST;PFV;CAUS;PASS;POL;FOREG;NEG	2
言う	おおっしゃりになる	V;FORM;ELEV;PRS;IPFV;COL	8
言う	おおっしゃりにならない	V;FORM;ELEV;PRS;IPFV;NEG;COL	0
言う	おおっしゃりになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG;COL	0
言う	おおっしゃりになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG;COL	0
言う	おおっしゃりになった	V;FORM;ELEV;PST;PFV;COL	0
言う	おおっしゃりにならなかった	V;FORM;ELEV;PST;PFV;NEG;COL	0
言う	おおっしゃりになりました	V;FORM;ELEV;PST;PFV;POL;FOREG;COL	0
言う	おおっしゃりになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG;COL	0
言う	申す	V;FORM;HUMB;PRS;IPFV	1,650,000
言う	申さない	V;FORM;HUMB;PRS;IPFV;NEG	70,000
言う	申さないです	V;FORM;HUMB;PRS;IPFV;POL;NEG;COL	2,840
言う	申します	V;FORM;HUMB;PRS;IPFV;POL;FOREG	41,000,000
言う	申しません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	1,370,000
言う	申すだろう	V;FORM;HUMB;PRS;IPFV;PROSP	1,530
言う	申さないだろう	V;FORM;HUMB;PRS;IPFV;PROSP;NEG	2,030
言う	申すでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL	8,470
言う	申さないでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL;NEG	10
言う	申した	V;FORM;HUMB;PST;PFV	442,000
言う	申さなかった	V;FORM;HUMB;PST;PFV;NEG	6,750
言う	申しました	V;FORM;HUMB;PST;PFV;POL;FOREG	1,030,000
言う	申しませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	67,800
言う	申しただろう	V;FORM;HUMB;PST;PFV;PROSP	499
言う	申さなかっただろう	V;FORM;HUMB;PST;PFV;PROSP;NEG	5
言う	申したでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL	7,010
言う	申さなかったでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL;NEG	2
言う	申そう	V;FORM;HUMB;INTEN	14,400
言う	申しましょう	V;FORM;HUMB;INTEN;POL;FOREG	244,000
言う	申したい	V;FORM;HUMB;PRS;IPFV;OPT;1	375,000
言う	申したくない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;1	15,300
言う	申したいです	V;FORM;HUMB;PRS;IPFV;OPT;POL;1	73,600
言う	申したくないです	V;FORM;HUMB;PRS;IPFV;OPT;POL;NEG;1	713
言う	申したかった	V;FORM;HUMB;PST;PFV;OPT;1	6,180
言う	申したくなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;1	1,010
言う	申したかったです	V;FORM;HUMB;PST;PFV;OPT;POL;1	1,510
言う	申したくなかったです	V;FORM;HUMB;PST;PFV;OPT;POL;NEG;1	1
言う	申したがる	V;FORM;HUMB;PRS;IPFV;OPT;3	18,600
言う	申したがらない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;3	6
言う	申したがります	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;3	4
言う	申したがりません	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;NEG;3	2
言う	申したがった	V;FORM;HUMB;PST;PFV;OPT;3	2
言う	申したがらなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;3	4
言う	申したがりました	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;3	4
言う	申したがりませんでした	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;NEG;3	4
言う	申せ	V;FORM;HUMB;IMP;OBLIG	1,600,000
言う	申しな	V;FORM;HUMB;IMP;OBLIG;COL	5,960
言う	申しなさい	V;FORM;HUMB;IMP;OBLIG;POL	11,300
言う	申して	V;FORM;HUMB;IMP;COL	3,300,000
言う	申してください	V;FORM;HUMB;IMP;POL	1,110,000
言う	申すな	V;FORM;HUMB;IMP;OBLIG;NEG	55,000
言う	申さないで	V;FORM;HUMB;IMP;NEG;COL	16,300
言う	申さないでください	V;FORM;HUMB;IMP;POL;NEG	739
言う	申せる	V;FORM;HUMB;PRS;IPFV;POT	32,100
言う	申せない	V;FORM;HUMB;PRS;IPFV;POT;NEG	83,600
言う	申せます	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG	15,300
言う	申せません	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG;NEG	341,000
言う	申せた	V;FORM;HUMB;PST;PFV;POT	2,590
言う	申せなかった	V;FORM;HUMB;PST;PFV;POT;NEG	8,950
言う	申せました	V;FORM;HUMB;PST;PFV;POT;POL;FOREG	817
言う	申せませんでした	V;FORM;HUMB;PST;PFV;POT;POL;FOREG;NEG	11,800
言う	申される	V;FORM;HUMB;PRS;IPFV;PASS	224,000
言う	申されない	V;FORM;HUMB;PRS;IPFV;PASS;NEG	28,000
言う	申されます	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG	126,000
言う	申されません	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG;NEG	49,100
言う	申された	V;FORM;HUMB;PST;PFV;PASS	273,000
言う	申されなかった	V;FORM;HUMB;PST;PFV;PASS;NEG	15,900
言う	申されました	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG	153,000
言う	申されませんでした	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG;NEG	9,920
言う	申させる	V;FORM;HUMB;PRS;IPFV;CAUS	1,100
言う	申させない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	91
言う	申させます	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	9,990
言う	申させません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	737
言う	申させた	V;FORM;HUMB;PST;PFV;CAUS	5,640
言う	申させなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	3
言う	申させました	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG	469
言う	申させませんでした	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG;NEG	2
言う	申さす	V;FORM;HUMB;PRS;IPFV;CAUS	3,600
言う	申ささない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	2
言う	申さします	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	3
言う	申さしません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	2
言う	申さした	V;FORM;HUMB;PST;PFV;CAUS	10
言う	申ささなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	2
言う	申さしました	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG	3
言う	申さしませんでした	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG;NEG	2
言う	申させられる	V;FORM;HUMB;PRS;IPFV;CAUS;PASS	9,910
言う	申させられない	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;NEG	1
言う	申させられます	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG	1
言う	申させられません	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	1
言う	申させられた	V;FORM;HUMB;PST;PFV;CAUS;PASS	4
言う	申させられなかった	V;FORM;HUMB;PST;PFV;CAUS;PASS;NEG	0
言う	申させられました	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG	0
言う	申させられませんでした	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0
言う	申さされる	V;FORM;HUMB;PRS;IPFV;CAUS;PASS	2
言う	申さされない	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;NEG	0
言う	申さされます	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG	0
言う	申さされません	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	0
言う	申さされた	V;FORM;HUMB;PST;PFV;CAUS;PASS	3
言う	申さされなかった	V;FORM;HUMB;PST;PFV;CAUS;PASS;NEG	0
言う	申さされました	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG	0
言う	申さされませんでした	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0
言う	申し上げる	V;FORM;HUMB;PRS;IPFV	5,910,000
言う	申し上げない	V;FORM;HUMB;PRS;IPFV;NEG	177,000
言う	申し上げないです	V;FORM;HUMB;PRS;IPFV;POL;NEG;COL	6,630
言う	申し上げます	V;FORM;HUMB;PRS;IPFV;POL;FOREG	121,000,000
言う	申し上げません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	329,000
言う	申し上げるだろう	V;FORM;HUMB;PRS;IPFV;PROSP	1,190
言う	申し上げないだろう	V;FORM;HUMB;PRS;IPFV;PROSP;NEG	3
言う	申し上げるでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL	2,250
言う	申し上げないでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL;NEG	4,870
言う	申し上げた	V;FORM;HUMB;PST;PFV	1,720,000
言う	申し上げなかった	V;FORM;HUMB;PST;PFV;NEG	5,050
言う	申し上げました	V;FORM;HUMB;PST;PFV;POL;FOREG	1,590,000
言う	申し上げませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	33,900
言う	申し上げただろう	V;FORM;HUMB;PST;PFV;PROSP	1,270
言う	申し上げなかっただろう	V;FORM;HUMB;PST;PFV;PROSP;NEG	3
言う	申し上げたでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL	69,800
言う	申し上げなかったでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL;NEG	9
言う	申し上げよう	V;FORM;HUMB;INTEN	287,000
言う	申し上げましょう	V;FORM;HUMB;INTEN;POL;FOREG	85,000
言う	申し上げたい	V;FORM;HUMB;PRS;IPFV;OPT;1	3,690,000
言う	申し上げたくない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;1	13,000
言う	申し上げたいです	V;FORM;HUMB;PRS;IPFV;OPT;POL;1	203,000
言う	申し上げたくないです	V;FORM;HUMB;PRS;IPFV;OPT;POL;NEG;1	6,540
言う	申し上げたかった	V;FORM;HUMB;PST;PFV;OPT;1	104,000
言う	申し上げたくなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;1	7,580
言う	申し上げたかったです	V;FORM;HUMB;PST;PFV;OPT;POL;1	5,970
言う	申し上げたくなかったです	V;FORM;HUMB;PST;PFV;OPT;POL;NEG;1	0
言う	申し上げたがる	V;FORM;HUMB;PRS;IPFV;OPT;3	2
言う	申し上げたがらない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;3	0
言う	申し上げたがります	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;3	0
言う	申し上げたがりません	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;NEG;3	0
言う	申し上げたがった	V;FORM;HUMB;PST;PFV;OPT;3	69
言う	申し上げたがらなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;3	0
言う	申し上げたがりました	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;3	0
言う	申し上げたがりませんでした	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;NEG;3	0
言う	申し上げろ	V;FORM;HUMB;IMP;OBLIG	14,000
言う	申し上げな	V;FORM;HUMB;IMP;OBLIG;COL	11,200
言う	申し上げなさい	V;FORM;HUMB;IMP;OBLIG;POL	46,500
言う	申し上げて	V;FORM;HUMB;IMP;COL	8,720,000
言う	申し上げてください	V;FORM;HUMB;IMP;POL	1,340,000
言う	申し上げるな	V;FORM;HUMB;IMP;OBLIG;NEG	22,700
言う	申し上げないで	V;FORM;HUMB;IMP;NEG;COL	10,600
言う	申し上げないでください	V;FORM;HUMB;IMP;POL;NEG	1,210
言う	申し上げられる	V;FORM;HUMB;PRS;IPFV;POT	50,600
言う	申し上げられない	V;FORM;HUMB;PRS;IPFV;POT;NEG	542,000
言う	申し上げられます	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG	152,000
言う	申し上げられません	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG;NEG	1,170,000
言う	申し上げられた	V;FORM;HUMB;PST;PFV;POT	97,200
言う	申し上げられなかった	V;FORM;HUMB;PST;PFV;POT;NEG	116,000
言う	申し上げられました	V;FORM;HUMB;PST;PFV;POT;POL;FOREG	47,900
言う	申し上げられませんでした	V;FORM;HUMB;PST;PFV;POT;POL;FOREG;NEG	353,000
言う	申し上げられる	V;FORM;HUMB;PRS;IPFV;PASS	50,600
言う	申し上げられない	V;FORM;HUMB;PRS;IPFV;PASS;NEG	542,000
言う	申し上げられます	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG	152,000
言う	申し上げられません	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG;NEG	1,170,000
言う	申し上げられた	V;FORM;HUMB;PST;PFV;PASS	97,200
言う	申し上げられなかった	V;FORM;HUMB;PST;PFV;PASS;NEG	116,000
言う	申し上げられました	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG	47,900
言う	申し上げられませんでした	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG;NEG	353,000
言う	申し上げさせる	V;FORM;HUMB;PRS;IPFV;CAUS	2,040
言う	申し上げさせない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	8
言う	申し上げさせます	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	7,590
言う	申し上げさせません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	2
言う	申し上げさせた	V;FORM;HUMB;PST;PFV;CAUS	14,300
言う	申し上げさせなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	0
