lemma	inflected	label	hits	lemma_hiragana	inflected_hiragana	lemma_roman	inflected_roman
冠る	冠りたいです	V;PRS;IPFV;OPT;POL;1	7	かぶる	かぶりたいです	kaburu	kaburitaidesu
冠る	冠りたくないです	V;PRS;IPFV;OPT;POL;NEG;1	0	かぶる	かぶりたくないです	kaburu	kaburitakunaidesu
冠る	冠りたかった	V;PST;PFV;OPT;1	133	かぶる	かぶりたかった	kaburu	kaburitakatta
冠る	冠りたくなかった	V;PST;PFV;OPT;NEG;1	4	かぶる	かぶりたくなかった	kaburu	kaburitakunakatta
冠る	冠りたかったです	V;PST;PFV;OPT;POL;1	4	かぶる	かぶりたかったです	kaburu	kaburitakattadesu
冠る	冠りたくなかったです	V;PST;PFV;OPT;POL;NEG;1	0	かぶる	かぶりたくなかったです	kaburu	kaburitakunakattadesu
冠る	冠りたがる	V;PRS;IPFV;OPT;3	598	かぶる	かぶりたがる	kaburu	kaburitagaru
冠る	冠りたがらない	V;PRS;IPFV;OPT;NEG;3	4	かぶる	かぶりたがらない	kaburu	kaburitagaranai
冠る	冠りたがります	V;PRS;IPFV;OPT;POL;FOREG;3	3	かぶる	かぶりたがります	kaburu	kaburitagarimasu
冠る	冠りたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	3	かぶる	かぶりたがりません	kaburu	kaburitagarimasen
冠る	冠りたがった	V;PST;PFV;OPT;3	3	かぶる	かぶりたがった	kaburu	kaburitagatta
冠る	冠りたがらなかった	V;PST;PFV;OPT;NEG;3	4	かぶる	かぶりたがらなかった	kaburu	kaburitagaranakatta
冠る	冠りたがりました	V;PST;PFV;OPT;POL;FOREG;3	3	かぶる	かぶりたがりました	kaburu	kaburitagarimashita
冠る	冠りたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	3	かぶる	かぶりたがりませんでした	kaburu	kaburitagarimasendeshita
冠る	冠れ	V;IMP;OBLIG	139000	かぶる	かぶれ	kaburu	kabure
冠る	冠りな	V;IMP;OBLIG;COL	168	かぶる	かぶりな	kaburu	kaburina
冠る	冠りなさい	V;IMP;OBLIG;POL	230	かぶる	かぶりなさい	kaburu	kaburinasai
冠る	冠って	V;IMP;COL	59600	かぶる	かぶって	kaburu	kabutte
冠る	冠ってください	V;IMP;POL	8	かぶる	かぶってください	kaburu	kabuttekudasai
冠る	お冠りください	V;FORM;IMP;POL	2	かぶる	おかぶりください	kaburu	okaburikudasai
冠る	冠るな	V;IMP;OBLIG;NEG	266	かぶる	かぶるな	kaburu	kaburuna
冠る	冠らないで	V;IMP;NEG;COL	2100	かぶる	かぶらないで	kaburu	kaburanaide
冠る	冠らないでください	V;IMP;POL;NEG	1	かぶる	かぶらないでください	kaburu	kaburanaidekudasai
冠る	お冠りにならないでください	V;FORM;IMP;POL;NEG	0	かぶる	おかぶりにならないでください	kaburu	okaburininaranaidekudasai
冠る	冠れる	V;PRS;IPFV;POT	3780	かぶる	かぶれる	kaburu	kabureru
冠る	冠れない	V;PRS;IPFV;POT;NEG	1730	かぶる	かぶれない	kaburu	kaburenai
冠る	冠れます	V;PRS;IPFV;POT;POL;FOREG	113000	かぶる	かぶれます	kaburu	kaburemasu
冠る	冠れません	V;PRS;IPFV;POT;POL;FOREG;NEG	6	かぶる	かぶれません	kaburu	kaburemasen
冠る	冠れた	V;PST;PFV;POT	8	かぶる	かぶれた	kaburu	kabureta
冠る	冠れなかった	V;PST;PFV;POT;NEG	1	かぶる	かぶれなかった	kaburu	kaburenakatta
冠る	冠れました	V;PST;PFV;POT;POL;FOREG	10	かぶる	かぶれました	kaburu	kaburemashita
冠る	冠れませんでした	V;PST;PFV;POT;POL;FOREG;NEG	6	かぶる	かぶれませんでした	kaburu	kaburemasendeshita
冠る	冠られる	V;PRS;IPFV;PASS	61	かぶる	かぶられる	kaburu	kaburareru
冠る	冠られない	V;PRS;IPFV;PASS;NEG	6	かぶる	かぶられない	kaburu	kaburarenai
冠る	冠られます	V;PRS;IPFV;PASS;POL;FOREG	9	かぶる	かぶられます	kaburu	kaburaremasu
冠る	冠られません	V;PRS;IPFV;PASS;POL;FOREG;NEG	5	かぶる	かぶられません	kaburu	kaburaremasen
冠る	冠られた	V;PST;PFV;PASS	514	かぶる	かぶられた	kaburu	kaburareta
冠る	冠られなかった	V;PST;PFV;PASS;NEG	6	かぶる	かぶられなかった	kaburu	kaburarenakatta
冠る	冠られました	V;PST;PFV;PASS;POL;FOREG	5	かぶる	かぶられました	kaburu	kaburaremashita
冠る	冠られませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	5	かぶる	かぶられませんでした	kaburu	kaburaremasendeshita
冠る	冠られる	V;PRS;IPFV;ELEV	61	かぶる	かぶられる	kaburu	kaburareru
冠る	冠られない	V;PRS;IPFV;ELEV;NEG	6	かぶる	かぶられない	kaburu	kaburarenai
冠る	冠られます	V;PRS;IPFV;ELEV;POL;FOREG	9	かぶる	かぶられます	kaburu	kaburaremasu
冠る	冠られません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	5	かぶる	かぶられません	kaburu	kaburaremasen
冠る	冠られた	V;PST;PFV;ELEV	514	かぶる	かぶられた	kaburu	kaburareta
冠る	冠られなかった	V;PST;PFV;ELEV;NEG	6	かぶる	かぶられなかった	kaburu	kaburarenakatta
冠る	冠られました	V;PST;PFV;ELEV;POL;FOREG	5	かぶる	かぶられました	kaburu	kaburaremashita
冠る	冠られませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	5	かぶる	かぶられませんでした	kaburu	kaburaremasendeshita
冠る	冠らせる	V;PRS;IPFV;CAUS	7980	かぶる	かぶらせる	kaburu	kaburaseru
冠る	冠らせない	V;PRS;IPFV;CAUS;NEG	10	かぶる	かぶらせない	kaburu	kaburasenai
冠る	冠らせます	V;PRS;IPFV;CAUS;POL;FOREG	5	かぶる	かぶらせます	kaburu	kaburasemasu
冠る	冠らせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	5	かぶる	かぶらせません	kaburu	kaburasemasen
冠る	冠らせた	V;PST;PFV;CAUS	1250	かぶる	かぶらせた	kaburu	kaburaseta
冠る	冠らせなかった	V;PST;PFV;CAUS;NEG	5	かぶる	かぶらせなかった	kaburu	kaburasenakatta
冠る	冠らせました	V;PST;PFV;CAUS;POL;FOREG	39	かぶる	かぶらせました	kaburu	kaburasemashita
冠る	冠らせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	5	かぶる	かぶらせませんでした	kaburu	kaburasemasendeshita
冠る	冠らす	V;PRS;IPFV;CAUS	1050	かぶる	かぶらす	kaburu	kaburasu
冠る	冠らさない	V;PRS;IPFV;CAUS;NEG	0	かぶる	かぶらさない	kaburu	kaburasanai
冠る	冠らします	V;PRS;IPFV;CAUS;POL;FOREG	0	かぶる	かぶらします	kaburu	kaburashimasu
冠る	冠らしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	0	かぶる	かぶらしません	kaburu	kaburashimasen
冠る	冠らした	V;PST;PFV;CAUS	311	かぶる	かぶらした	kaburu	kaburashita
冠る	冠らさなかった	V;PST;PFV;CAUS;NEG	0	かぶる	かぶらさなかった	kaburu	kaburasanakatta
冠る	冠らしました	V;PST;PFV;CAUS;POL;FOREG	0	かぶる	かぶらしました	kaburu	kaburashimashita
冠る	冠らしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	0	かぶる	かぶらしませんでした	kaburu	kaburashimasendeshita
冠る	冠らせられる	V;PRS;IPFV;CAUS;PASS	9	かぶる	かぶらせられる	kaburu	kaburaserareru
冠る	冠らせられない	V;PRS;IPFV;CAUS;PASS;NEG	0	かぶる	かぶらせられない	kaburu	kaburaserarenai
冠る	冠らせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	1	かぶる	かぶらせられます	kaburu	kaburaseraremasu
冠る	冠らせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	1	かぶる	かぶらせられません	kaburu	kaburaseraremasen
冠る	冠らせられた	V;PST;PFV;CAUS;PASS	8	かぶる	かぶらせられた	kaburu	kaburaserareta
冠る	冠らせられなかった	V;PST;PFV;CAUS;PASS;NEG	0	かぶる	かぶらせられなかった	kaburu	kaburaserarenakatta
冠る	冠らせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	1	かぶる	かぶらせられました	kaburu	kaburaseraremashita
冠る	冠らせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0	かぶる	かぶらせられませんでした	kaburu	kaburaseraremasendeshita
冠る	冠らされる	V;PRS;IPFV;CAUS;PASS	8	かぶる	かぶらされる	kaburu	kaburasareru
冠る	冠らされない	V;PRS;IPFV;CAUS;PASS;NEG	0	かぶる	かぶらされない	kaburu	kaburasarenai
冠る	冠らされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	0	かぶる	かぶらされます	kaburu	kaburasaremasu
冠る	冠らされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	1	かぶる	かぶらされません	kaburu	kaburasaremasen
冠る	冠らされた	V;PST;PFV;CAUS;PASS	165	かぶる	かぶらされた	kaburu	kaburasareta
冠る	冠らされなかった	V;PST;PFV;CAUS;PASS;NEG	1	かぶる	かぶらされなかった	kaburu	kaburasarenakatta
冠る	冠らされました	V;PST;PFV;CAUS;PASS;POL;FOREG	1	かぶる	かぶらされました	kaburu	kaburasaremashita
冠る	冠らされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1	かぶる	かぶらされませんでした	kaburu	kaburasaremasendeshita
冠る	お冠りになる	V;FORM;ELEV;PRS;IPFV	5	かぶる	おかぶりになる	kaburu	okaburininaru
冠る	お冠りにならない	V;FORM;ELEV;PRS;IPFV;NEG	0	かぶる	おかぶりにならない	kaburu	okaburininaranai
冠る	お冠りになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	0	かぶる	おかぶりになります	kaburu	okaburininarimasu
冠る	お冠りになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	0	かぶる	おかぶりになりません	kaburu	okaburininarimasen
冠る	お冠りになった	V;FORM;ELEV;PST;PFV	1	かぶる	おかぶりになった	kaburu	okaburininatta
冠る	お冠りにならなかった	V;FORM;ELEV;PST;PFV;NEG	0	かぶる	おかぶりにならなかった	kaburu	okaburininaranakatta
冠る	お冠りになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	3	かぶる	おかぶりになりました	kaburu	okaburininarimashita
冠る	お冠りになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0	かぶる	おかぶりになりませんでした	kaburu	okaburininarimasendeshita
冠る	お冠りする	V;FORM;HUMB;PRS;IPFV	0	かぶる	おかぶりする	kaburu	okaburisuru
冠る	お冠りしない	V;FORM;HUMB;PRS;IPFV;NEG	0	かぶる	おかぶりしない	kaburu	okaburishinai
冠る	お冠りします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	0	かぶる	おかぶりします	kaburu	okaburishimasu
冠る	お冠りしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0	かぶる	おかぶりしません	kaburu	okaburishimasen
冠る	お冠りした	V;FORM;HUMB;PST;PFV	0	かぶる	おかぶりした	kaburu	okaburishita
冠る	お冠りしなかった	V;FORM;HUMB;PST;PFV;NEG	0	かぶる	おかぶりしなかった	kaburu	okaburishinakatta
冠る	お冠りしました	V;FORM;HUMB;PST;PFV;POL;FOREG	0	かぶる	おかぶりしました	kaburu	okaburishimashita
冠る	お冠りしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0	かぶる	おかぶりしませんでした	kaburu	okaburishimasendeshita
冠る	冠らせていただく	V;FORM;HUMB;PRS;IPFV;PERM	0	かぶる	かぶらせていただく	kaburu	kaburaseteitadaku
冠る	冠らせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	0	かぶる	かぶらせていただかない	kaburu	kaburaseteitadakanai
冠る	冠らせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	0	かぶる	かぶらせていただきます	kaburu	kaburaseteitadakimasu
冠る	冠らせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0	かぶる	かぶらせていただきません	kaburu	kaburaseteitadakimasen
冠る	冠らせていただいた	V;FORM;HUMB;PST;PFV;PERM	0	かぶる	かぶらせていただいた	kaburu	kaburaseteitadaita
冠る	冠らせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0	かぶる	かぶらせていただかなかった	kaburu	kaburaseteitadakanakatta
冠る	冠らせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	2	かぶる	かぶらせていただきました	kaburu	kaburaseteitadakimashita
冠る	冠らせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0	かぶる	かぶらせていただきませんでした	kaburu	kaburaseteitadakimasendeshita
借りる	借りる	V;PRS;IPFV	42700000	かりる	かりる	kariru	kariru
借りる	借りない	V;PRS;IPFV;NEG	522000	かりる	かりない	kariru	karinai
借りる	借りないです	V;PRS;IPFV;POL;NEG;COL	104000	かりる	かりないです	kariru	karinaidesu
借りる	借ります	V;PRS;IPFV;POL;FOREG	960000	かりる	かります	kariru	karimasu
借りる	借りません	V;PRS;IPFV;POL;FOREG;NEG	261000	かりる	かりません	kariru	karimasen
借りる	借りるだろう	V;PRS;IPFV;PROSP	10200	かりる	かりるだろう	kariru	karirudarou
借りる	借りないだろう	V;PRS;IPFV;PROSP;NEG	31800	かりる	かりないだろう	kariru	karinaidarou
借りる	借りるでしょう	V;PRS;IPFV;PROSP;POL	2800	かりる	かりるでしょう	kariru	karirudeshou
借りる	借りないでしょう	V;PRS;IPFV;PROSP;POL;NEG	53600	かりる	かりないでしょう	kariru	karinaideshou
借りる	借りた	V;PST;PFV	18500000	かりる	かりた	kariru	karita
借りる	借りなかった	V;PST;PFV;NEG	279000	かりる	かりなかった	kariru	karinakatta
借りる	借りなかったです	V;PST;PFV;POL;NEG;COL	6510	かりる	かりなかったです	kariru	karinakattadesu
借りる	借りました	V;PST;PFV;POL;FOREG	3970000	かりる	かりました	kariru	karimashita
借りる	借りませんでした	V;PST;PFV;POL;FOREG;NEG	169000	かりる	かりませんでした	kariru	karimasendeshita
借りる	借りただろう	V;PST;PFV;PROSP	1890	かりる	かりただろう	kariru	karitadarou
借りる	借りなかっただろう	V;PST;PFV;PROSP;NEG	1390	かりる	かりなかっただろう	kariru	karinakattadarou
借りる	借りたでしょう	V;PST;PFV;PROSP;POL	163000	かりる	かりたでしょう	kariru	karitadeshou
借りる	借りなかったでしょう	V;PST;PFV;PROSP;POL;NEG	1650	かりる	かりなかったでしょう	kariru	karinakattadeshou
借りる	借りよう	V;INTEN	4260000	かりる	かりよう	kariru	kariyou
借りる	借りましょう	V;INTEN;POL;FOREG	390000	かりる	かりましょう	kariru	karimashou
借りる	借りたい	V;PRS;IPFV;OPT;1	13300000	かりる	かりたい	kariru	karitai
借りる	借りたくない	V;PRS;IPFV;OPT;NEG;1	62700	かりる	かりたくない	kariru	karitakunai
借りる	借りたいです	V;PRS;IPFV;OPT;POL;1	643000	かりる	かりたいです	kariru	karitaidesu
借りる	借りたくないです	V;PRS;IPFV;OPT;POL;NEG;1	19300	かりる	かりたくないです	kariru	karitakunaidesu
借りる	借りたかった	V;PST;PFV;OPT;1	464000	かりる	かりたかった	kariru	karitakatta
借りる	借りたくなかった	V;PST;PFV;OPT;NEG;1	24800	かりる	かりたくなかった	kariru	karitakunakatta
借りる	借りたかったです	V;PST;PFV;OPT;POL;1	34000	かりる	かりたかったです	kariru	karitakattadesu
借りる	借りたくなかったです	V;PST;PFV;OPT;POL;NEG;1	1290	かりる	かりたくなかったです	kariru	karitakunakattadesu
借りる	借りたがる	V;PRS;IPFV;OPT;3	337000	かりる	かりたがる	kariru	karitagaru
借りる	借りたがらない	V;PRS;IPFV;OPT;NEG;3	10300	かりる	かりたがらない	kariru	karitagaranai
借りる	借りたがります	V;PRS;IPFV;OPT;POL;FOREG;3	20300	かりる	かりたがります	kariru	karitagarimasu
借りる	借りたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	5630	かりる	かりたがりません	kariru	karitagarimasen
借りる	借りたがった	V;PST;PFV;OPT;3	1260	かりる	かりたがった	kariru	karitagatta
借りる	借りたがらなかった	V;PST;PFV;OPT;NEG;3	342	かりる	かりたがらなかった	kariru	karitagaranakatta
借りる	借りたがりました	V;PST;PFV;OPT;POL;FOREG;3	896	かりる	かりたがりました	kariru	karitagarimashita
借りる	借りたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	1	かりる	かりたがりませんでした	kariru	karitagarimasendeshita
借りる	借りろ	V;IMP;OBLIG	168000	かりる	かりろ	kariru	kariro
借りる	借りな	V;IMP;OBLIG;COL	2510000	かりる	かりな	kariru	karina
借りる	借りなさい	V;IMP;OBLIG;POL	449000	かりる	かりなさい	kariru	karinasai
借りる	借りて	V;IMP;COL	35500000	かりる	かりて	kariru	karite
借りる	借りてください	V;IMP;POL	21600000	かりる	かりてください	kariru	karitekudasai
借りる	お借りください	V;FORM;IMP;POL	15700	かりる	おかりください	kariru	okarikudasai
借りる	借りるな	V;IMP;OBLIG;NEG	104000	かりる	かりるな	kariru	kariruna
借りる	借りないで	V;IMP;NEG;COL	146000	かりる	かりないで	kariru	karinaide
借りる	借りないでください	V;IMP;POL;NEG	220000	かりる	かりないでください	kariru	karinaidekudasai
借りる	お借りにならないでください	V;FORM;IMP;POL;NEG	1	かりる	おかりにならないでください	kariru	okarininaranaidekudasai
借りる	借りられる	V;PRS;IPFV;POT	6740000	かりる	かりられる	kariru	karirareru
借りる	借りられない	V;PRS;IPFV;POT;NEG	730000	かりる	かりられない	kariru	karirarenai
借りる	借りられます	V;PRS;IPFV;POT;POL;FOREG	2330000	かりる	かりられます	kariru	kariraremasu
借りる	借りられません	V;PRS;IPFV;POT;POL;FOREG;NEG	135000	かりる	かりられません	kariru	kariraremasen
借りる	借りられた	V;PST;PFV;POT	782000	かりる	かりられた	kariru	karirareta
借りる	借りられなかった	V;PST;PFV;POT;NEG	165000	かりる	かりられなかった	kariru	karirarenakatta
借りる	借りられました	V;PST;PFV;POT;POL;FOREG	295000	かりる	かりられました	kariru	kariraremashita
借りる	借りられませんでした	V;PST;PFV;POT;POL;FOREG;NEG	357000	かりる	かりられませんでした	kariru	kariraremasendeshita
借りる	借りられる	V;PRS;IPFV;PASS	6740000	かりる	かりられる	kariru	karirareru
借りる	借りられない	V;PRS;IPFV;PASS;NEG	730000	かりる	かりられない	kariru	karirarenai
借りる	借りられます	V;PRS;IPFV;PASS;POL;FOREG	2330000	かりる	かりられます	kariru	kariraremasu
借りる	借りられません	V;PRS;IPFV;PASS;POL;FOREG;NEG	135000	かりる	かりられません	kariru	kariraremasen
